,player,playerid,subtype,Shots Made,Total Shots,FG%,Average FG%,FG% Difference
5354,J. Embiid,203954,Turnaround Jump Shot,23.0,57.0,40.35087719298245,39.10629512709983,1.244582065882625
5355,J. Giddey,1630581,Alley Oop Layup shot,1.0,2.0,50.0,64.09031610879916,-14.090316108799158
5356,J. Giddey,1630581,Cutting Dunk Shot,4.0,4.0,100.0,90.09392817477068,9.906071825229319
5357,J. Giddey,1630581,Cutting Finger Roll Layup Shot,5.0,5.0,100.0,79.81783739136681,20.182162608633192
5358,J. Giddey,1630581,Cutting Layup Shot,26.0,40.0,65.0,70.33553076619971,-5.33553076619971
5359,J. Giddey,1630581,Driving Bank Hook Shot,6.0,11.0,54.54545454545454,51.30692267648789,3.2385318689666462
5360,J. Giddey,1630581,Driving Dunk Shot,3.0,3.0,100.0,78.87124625983606,21.128753740163944
5361,J. Giddey,1630581,Driving Finger Roll Layup Shot,33.0,48.0,68.75,62.785599786476254,5.964400213523746
5362,J. Giddey,1630581,Driving Floating Bank Jump Shot,33.0,64.0,51.5625,49.67574935067332,1.8867506493266788
5363,J. Giddey,1630581,Driving Floating Jump Shot,64.0,145.0,44.13793103448276,38.248881327329954,5.889049707152807
5364,J. Giddey,1630581,Driving Hook Shot,2.0,9.0,22.22222222222222,36.96562291925158,-14.743400697029358
5365,J. Giddey,1630581,Driving Layup Shot,85.0,175.0,48.57142857142857,45.01602024096154,3.5554083304670314
5366,J. Giddey,1630581,Driving Reverse Layup Shot,5.0,9.0,55.55555555555556,55.503298940477,0.05225661507855506
5367,J. Giddey,1630581,Fadeaway Bank shot,1.0,1.0,100.0,52.37189825425119,47.62810174574881
5368,J. Giddey,1630581,Fadeaway Jump Shot,1.0,3.0,33.33333333333333,33.9661008403559,-0.6327675070225709
5369,J. Giddey,1630581,Finger Roll Layup Shot,0.0,1.0,0.0,61.999433106575964,-61.999433106575964
5370,J. Giddey,1630581,Floating Jump shot,30.0,59.0,50.847457627118644,40.775771321052716,10.071686306065928
5371,J. Giddey,1630581,Hook Bank Shot,1.0,1.0,100.0,59.23952165331475,40.76047834668525
5372,J. Giddey,1630581,Hook Shot,1.0,6.0,16.666666666666664,45.452274267381924,-28.78560760071526
5373,J. Giddey,1630581,Jump Bank Shot,2.0,3.0,66.66666666666666,50.98262359275575,15.684043073910907
5374,J. Giddey,1630581,Jump Shot,77.0,222.0,34.68468468468468,33.64356279966131,1.0411218850233723
5375,J. Giddey,1630581,Layup Shot,11.0,25.0,44.0,50.050333235610644,-6.050333235610644
5376,J. Giddey,1630581,Pullup Jump shot,16.0,36.0,44.44444444444444,36.23884787401714,8.205596570427304
5377,J. Giddey,1630581,Putback Layup Shot,20.0,34.0,58.82352941176471,65.41013271254658,-6.586603300781874
5378,J. Giddey,1630581,Reverse Layup Shot,4.0,7.0,57.14285714285714,65.23393086838465,-8.091073725527508
5379,J. Giddey,1630581,Running Dunk Shot,5.0,5.0,100.0,91.51696398565736,8.483036014342645
5380,J. Giddey,1630581,Running Finger Roll Layup Shot,9.0,14.0,64.28571428571429,76.7796157826837,-12.493901496969414
5381,J. Giddey,1630581,Running Jump Shot,5.0,15.0,33.33333333333333,35.632052842171824,-2.298719508838495
5382,J. Giddey,1630581,Running Layup Shot,56.0,84.0,66.66666666666666,59.5547097295744,7.111956937092259
5383,J. Giddey,1630581,Running Pull-Up Jump Shot,4.0,9.0,44.44444444444444,36.13965874933622,8.304785695108222
5384,J. Giddey,1630581,Running Reverse Layup Shot,0.0,2.0,0.0,66.85028296356421,-66.85028296356421
5385,J. Giddey,1630581,Step Back Jump shot,6.0,20.0,30.0,35.079155343934865,-5.079155343934865
5386,J. Giddey,1630581,Tip Layup Shot,14.0,32.0,43.75,48.863007269564854,-5.113007269564854
5387,J. Giddey,1630581,Turnaround Bank Hook Shot,1.0,2.0,50.0,56.57644110275689,-6.576441102756888
5388,J. Giddey,1630581,Turnaround Bank shot,5.0,5.0,100.0,58.83160173160173,41.16839826839827
5389,J. Giddey,1630581,Turnaround Fadeaway shot,3.0,5.0,60.0,34.199880691471094,25.800119308528906
5390,J. Giddey,1630581,Turnaround Hook Shot,5.0,12.0,41.66666666666667,43.842343892424,-2.175677225757326
5391,J. Giddey,1630581,Turnaround Jump Shot,8.0,35.0,22.857142857142858,39.10629512709983,-16.24915226995697
5392,J. Gilyard,1631367,Jump Shot,1.0,2.0,50.0,33.64356279966131,16.35643720033869
5393,J. Gilyard,1631367,Running Pull-Up Jump Shot,0.0,1.0,0.0,36.13965874933622,-36.13965874933622
5394,J. Goodwin,1630692,Cutting Layup Shot,4.0,7.0,57.14285714285714,70.33553076619971,-13.192673623342571
5395,J. Goodwin,1630692,Driving Dunk Shot,3.0,4.0,75.0,78.87124625983606,-3.871246259836056
5396,J. Goodwin,1630692,Driving Finger Roll Layup Shot,4.0,5.0,80.0,62.785599786476254,17.214400213523746
5397,J. Goodwin,1630692,Driving Floating Bank Jump Shot,5.0,12.0,41.66666666666667,49.67574935067332,-8.00908268400665
5398,J. Goodwin,1630692,Driving Floating Jump Shot,18.0,33.0,54.54545454545454,38.248881327329954,16.296573218124585
5399,J. Goodwin,1630692,Driving Hook Shot,2.0,2.0,100.0,36.96562291925158,63.03437708074842
5400,J. Goodwin,1630692,Driving Layup Shot,21.0,39.0,53.84615384615385,45.01602024096154,8.830133605192309
5401,J. Goodwin,1630692,Driving Reverse Layup Shot,1.0,2.0,50.0,55.503298940477,-5.503298940477002
5402,J. Goodwin,1630692,Fadeaway Bank shot,0.0,1.0,0.0,52.37189825425119,-52.37189825425119
5403,J. Goodwin,1630692,Fadeaway Jump Shot,1.0,5.0,20.0,33.9661008403559,-13.9661008403559
5404,J. Goodwin,1630692,Floating Jump shot,4.0,12.0,33.33333333333333,40.775771321052716,-7.442437987719387
5405,J. Goodwin,1630692,Hook Shot,0.0,1.0,0.0,45.452274267381924,-45.452274267381924
5406,J. Goodwin,1630692,Jump Bank Shot,1.0,1.0,100.0,50.98262359275575,49.01737640724425
5407,J. Goodwin,1630692,Jump Shot,29.0,86.0,33.72093023255814,33.64356279966131,0.07736743289682835
5408,J. Goodwin,1630692,Layup Shot,5.0,7.0,71.42857142857143,50.050333235610644,21.378238192960787
5409,J. Goodwin,1630692,Pullup Jump shot,19.0,58.0,32.758620689655174,36.23884787401714,-3.480227184361965
5410,J. Goodwin,1630692,Putback Layup Shot,9.0,17.0,52.94117647058824,65.41013271254658,-12.468956241958345
5411,J. Goodwin,1630692,Running Dunk Shot,2.0,3.0,66.66666666666666,91.51696398565736,-24.850297318990698
5412,J. Goodwin,1630692,Running Finger Roll Layup Shot,1.0,2.0,50.0,76.7796157826837,-26.779615782683706
5413,J. Goodwin,1630692,Running Jump Shot,1.0,4.0,25.0,35.632052842171824,-10.632052842171824
5414,J. Goodwin,1630692,Running Layup Shot,8.0,10.0,80.0,59.5547097295744,20.445290270425602
5415,J. Goodwin,1630692,Running Pull-Up Jump Shot,0.0,2.0,0.0,36.13965874933622,-36.13965874933622
5416,J. Goodwin,1630692,Step Back Jump shot,10.0,20.0,50.0,35.079155343934865,14.920844656065135
5417,J. Goodwin,1630692,Tip Dunk Shot,0.0,2.0,0.0,84.33346026647462,-84.33346026647462
5418,J. Goodwin,1630692,Tip Layup Shot,5.0,9.0,55.55555555555556,48.863007269564854,6.6925482859907035
5419,J. Goodwin,1630692,Turnaround Fadeaway shot,4.0,6.0,66.66666666666666,34.199880691471094,32.46678597519556
5420,J. Goodwin,1630692,Turnaround Jump Shot,1.0,3.0,33.33333333333333,39.10629512709983,-5.772961793766498
5421,J. Grant,203924,Alley Oop Dunk Shot,1.0,1.0,100.0,87.98424970972546,12.01575029027454
5422,J. Grant,203924,Alley Oop Layup shot,2.0,3.0,66.66666666666666,64.09031610879916,2.5763505578674994
5423,J. Grant,203924,Cutting Dunk Shot,14.0,17.0,82.35294117647058,90.09392817477068,-7.740986998300102
5424,J. Grant,203924,Cutting Finger Roll Layup Shot,1.0,1.0,100.0,79.81783739136681,20.182162608633192
5425,J. Grant,203924,Cutting Layup Shot,4.0,10.0,40.0,70.33553076619971,-30.33553076619971
5426,J. Grant,203924,Driving Bank Hook Shot,0.0,1.0,0.0,51.30692267648789,-51.30692267648789
5427,J. Grant,203924,Driving Dunk Shot,12.0,13.0,92.3076923076923,78.87124625983606,13.43644604785625
5428,J. Grant,203924,Driving Finger Roll Layup Shot,18.0,25.0,72.0,62.785599786476254,9.214400213523746
5429,J. Grant,203924,Driving Floating Bank Jump Shot,4.0,11.0,36.36363636363637,49.67574935067332,-13.312112987036954
5430,J. Grant,203924,Driving Floating Jump Shot,8.0,19.0,42.10526315789473,38.248881327329954,3.8563818305647786
5431,J. Grant,203924,Driving Hook Shot,1.0,2.0,50.0,36.96562291925158,13.03437708074842
5432,J. Grant,203924,Driving Layup Shot,52.0,106.0,49.056603773584904,45.01602024096154,4.040583532623366
5433,J. Grant,203924,Driving Reverse Layup Shot,4.0,12.0,33.33333333333333,55.503298940477,-22.169965607143673
5434,J. Grant,203924,Dunk Shot,8.0,8.0,100.0,84.13380015631027,15.866199843689728
5435,J. Grant,203924,Fadeaway Bank shot,1.0,1.0,100.0,52.37189825425119,47.62810174574881
5436,J. Grant,203924,Fadeaway Jump Shot,16.0,29.0,55.172413793103445,33.9661008403559,21.206312952747545
5437,J. Grant,203924,Finger Roll Layup Shot,0.0,1.0,0.0,61.999433106575964,-61.999433106575964
5438,J. Grant,203924,Floating Jump shot,1.0,5.0,20.0,40.775771321052716,-20.775771321052716
5439,J. Grant,203924,Hook Shot,0.0,1.0,0.0,45.452274267381924,-45.452274267381924
5440,J. Grant,203924,Jump Bank Shot,0.0,1.0,0.0,50.98262359275575,-50.98262359275575
5441,J. Grant,203924,Jump Shot,129.0,339.0,38.05309734513274,33.64356279966131,4.4095345454714305
5442,J. Grant,203924,Layup Shot,16.0,32.0,50.0,50.050333235610644,-0.05033323561064407
5443,J. Grant,203924,Pullup Jump shot,32.0,86.0,37.2093023255814,36.23884787401714,0.9704544515642581
5444,J. Grant,203924,Putback Dunk Shot,2.0,2.0,100.0,91.18644081655869,8.813559183441313
5445,J. Grant,203924,Putback Layup Shot,4.0,5.0,80.0,65.41013271254658,14.589867287453416
5446,J. Grant,203924,Reverse Layup Shot,4.0,4.0,100.0,65.23393086838465,34.76606913161535
5447,J. Grant,203924,Running Alley Oop Dunk Shot,3.0,3.0,100.0,89.52230455297939,10.477695447020608
5448,J. Grant,203924,Running Alley Oop Layup Shot,1.0,1.0,100.0,74.22118380062305,25.778816199376948
5449,J. Grant,203924,Running Dunk Shot,29.0,30.0,96.66666666666667,91.51696398565736,5.149702681009316
5450,J. Grant,203924,Running Finger Roll Layup Shot,1.0,3.0,33.33333333333333,76.7796157826837,-43.44628244935038
5451,J. Grant,203924,Running Jump Shot,13.0,21.0,61.904761904761905,35.632052842171824,26.27270906259008
5452,J. Grant,203924,Running Layup Shot,16.0,28.0,57.14285714285714,59.5547097295744,-2.4118525867172593
5453,J. Grant,203924,Running Pull-Up Jump Shot,1.0,2.0,50.0,36.13965874933622,13.86034125066378
5454,J. Grant,203924,Running Reverse Layup Shot,2.0,4.0,50.0,66.85028296356421,-16.85028296356421
5455,J. Grant,203924,Step Back Bank Jump Shot,0.0,1.0,0.0,56.89265536723163,-56.89265536723163
5456,J. Grant,203924,Step Back Jump shot,7.0,17.0,41.17647058823529,35.079155343934865,6.097315244300425
5457,J. Grant,203924,Tip Dunk Shot,2.0,3.0,66.66666666666666,84.33346026647462,-17.66679359980796
5458,J. Grant,203924,Tip Layup Shot,2.0,3.0,66.66666666666666,48.863007269564854,17.803659397101804
5459,J. Grant,203924,Turnaround Fadeaway Bank Jump Shot,1.0,3.0,33.33333333333333,51.76767676767677,-18.43434343434344
5460,J. Grant,203924,Turnaround Fadeaway shot,17.0,43.0,39.53488372093023,34.199880691471094,5.335003029459138
5461,J. Grant,203924,Turnaround Hook Shot,1.0,3.0,33.33333333333333,43.842343892424,-10.509010559090669
5462,J. Grant,203924,Turnaround Jump Shot,4.0,13.0,30.76923076923077,39.10629512709983,-8.337064357869057
5463,J. Green,201145,Alley Oop Dunk Shot,1.0,1.0,100.0,87.98424970972546,12.01575029027454
5464,J. Green,201145,Alley Oop Layup shot,1.0,1.0,100.0,64.09031610879916,35.90968389120084
5465,J. Green,201145,Cutting Dunk Shot,22.0,27.0,81.48148148148148,90.09392817477068,-8.6124466932892
5466,J. Green,201145,Cutting Finger Roll Layup Shot,6.0,8.0,75.0,79.81783739136681,-4.817837391366808
5467,J. Green,201145,Cutting Layup Shot,11.0,20.0,55.00000000000001,70.33553076619971,-15.335530766199703
5468,J. Green,201145,Driving Bank Hook Shot,2.0,2.0,100.0,51.30692267648789,48.69307732351211
5469,J. Green,201145,Driving Dunk Shot,8.0,10.0,80.0,78.87124625983606,1.128753740163944
5470,J. Green,201145,Driving Finger Roll Layup Shot,5.0,7.0,71.42857142857143,62.785599786476254,8.642971642095176
5471,J. Green,201145,Driving Floating Bank Jump Shot,1.0,5.0,20.0,49.67574935067332,-29.67574935067332
5472,J. Green,201145,Driving Floating Jump Shot,1.0,3.0,33.33333333333333,38.248881327329954,-4.915547993996626
5473,J. Green,201145,Driving Hook Shot,2.0,6.0,33.33333333333333,36.96562291925158,-3.632289585918251
5474,J. Green,201145,Driving Layup Shot,11.0,22.0,50.0,45.01602024096154,4.983979759038462
5475,J. Green,201145,Driving Reverse Layup Shot,0.0,1.0,0.0,55.503298940477,-55.503298940477
5476,J. Green,201145,Dunk Shot,2.0,2.0,100.0,84.13380015631027,15.866199843689728
5477,J. Green,201145,Fadeaway Jump Shot,3.0,4.0,75.0,33.9661008403559,41.0338991596441
5478,J. Green,201145,Floating Jump shot,0.0,2.0,0.0,40.775771321052716,-40.775771321052716
5479,J. Green,201145,Hook Bank Shot,0.0,1.0,0.0,59.23952165331475,-59.23952165331475
5480,J. Green,201145,Hook Shot,3.0,6.0,50.0,45.452274267381924,4.547725732618076
5481,J. Green,201145,Jump Shot,33.0,127.0,25.984251968503933,33.64356279966131,-7.659310831157377
5482,J. Green,201145,Layup Shot,9.0,12.0,75.0,50.050333235610644,24.949666764389356
5483,J. Green,201145,Pullup Jump shot,7.0,12.0,58.333333333333336,36.23884787401714,22.094485459316196
5484,J. Green,201145,Putback Layup Shot,1.0,3.0,33.33333333333333,65.41013271254658,-32.076799379213256
5485,J. Green,201145,Reverse Layup Shot,6.0,9.0,66.66666666666666,65.23393086838465,1.4327357982820104
5486,J. Green,201145,Running Alley Oop Dunk Shot,3.0,3.0,100.0,89.52230455297939,10.477695447020608
5487,J. Green,201145,Running Dunk Shot,16.0,18.0,88.88888888888889,91.51696398565736,-2.6280750967684696
5488,J. Green,201145,Running Finger Roll Layup Shot,6.0,7.0,85.71428571428571,76.7796157826837,8.934669931602002
5489,J. Green,201145,Running Jump Shot,1.0,2.0,50.0,35.632052842171824,14.367947157828176
5490,J. Green,201145,Running Layup Shot,7.0,12.0,58.333333333333336,59.5547097295744,-1.2213763962410624
5491,J. Green,201145,Running Pull-Up Jump Shot,1.0,2.0,50.0,36.13965874933622,13.86034125066378
5492,J. Green,201145,Step Back Jump shot,4.0,6.0,66.66666666666666,35.079155343934865,31.587511322731793
5493,J. Green,201145,Tip Dunk Shot,1.0,1.0,100.0,84.33346026647462,15.666539733525383
5494,J. Green,201145,Tip Layup Shot,2.0,10.0,20.0,48.863007269564854,-28.863007269564854
5495,J. Green,201145,Turnaround Bank shot,1.0,1.0,100.0,58.83160173160173,41.16839826839827
5496,J. Green,201145,Turnaround Fadeaway shot,3.0,17.0,17.647058823529413,34.199880691471094,-16.55282186794168
5497,J. Green,201145,Turnaround Hook Shot,6.0,12.0,50.0,43.842343892424,6.157656107576003
5498,J. Green,201145,Turnaround Jump Shot,2.0,8.0,25.0,39.10629512709983,-14.106295127099827
5499,J. Green,203210,Alley Oop Dunk Shot,2.0,2.0,100.0,87.98424970972546,12.01575029027454
5500,J. Green,203210,Cutting Dunk Shot,25.0,28.0,89.28571428571429,90.09392817477068,-0.8082138890563897
5501,J. Green,203210,Cutting Finger Roll Layup Shot,1.0,1.0,100.0,79.81783739136681,20.182162608633192
5502,J. Green,203210,Cutting Layup Shot,9.0,12.0,75.0,70.33553076619971,4.66446923380029
5503,J. Green,203210,Driving Dunk Shot,4.0,7.0,57.14285714285714,78.87124625983606,-21.728389116978917
5504,J. Green,203210,Driving Layup Shot,1.0,5.0,20.0,45.01602024096154,-25.016020240961538
5505,J. Green,203210,Dunk Shot,8.0,9.0,88.88888888888889,84.13380015631027,4.7550887325786135
5506,J. Green,203210,Floating Jump shot,0.0,1.0,0.0,40.775771321052716,-40.775771321052716
5507,J. Green,203210,Hook Shot,1.0,1.0,100.0,45.452274267381924,54.547725732618076
5508,J. Green,203210,Jump Bank Shot,0.0,1.0,0.0,50.98262359275575,-50.98262359275575
5509,J. Green,203210,Jump Shot,49.0,131.0,37.404580152671755,33.64356279966131,3.7610173530104447
5510,J. Green,203210,Layup Shot,9.0,14.0,64.28571428571429,50.050333235610644,14.235381050103648
5511,J. Green,203210,Putback Dunk Shot,7.0,7.0,100.0,91.18644081655869,8.813559183441313
5512,J. Green,203210,Putback Layup Shot,10.0,15.0,66.66666666666666,65.41013271254658,1.2565339541200728
5513,J. Green,203210,Reverse Layup Shot,1.0,1.0,100.0,65.23393086838465,34.76606913161535
5514,J. Green,203210,Running Alley Oop Dunk Shot,0.0,1.0,0.0,89.52230455297939,-89.52230455297939
5515,J. Green,203210,Running Dunk Shot,5.0,5.0,100.0,91.51696398565736,8.483036014342645
5516,J. Green,203210,Running Finger Roll Layup Shot,1.0,1.0,100.0,76.7796157826837,23.220384217316294
5517,J. Green,203210,Running Jump Shot,2.0,6.0,33.33333333333333,35.632052842171824,-2.298719508838495
5518,J. Green,203210,Running Layup Shot,0.0,2.0,0.0,59.5547097295744,-59.5547097295744
5519,J. Green,203210,Tip Dunk Shot,2.0,5.0,40.0,84.33346026647462,-44.33346026647462
5520,J. Green,203210,Tip Layup Shot,6.0,15.0,40.0,48.863007269564854,-8.863007269564854
5521,J. Green,203210,Turnaround Bank Hook Shot,1.0,1.0,100.0,56.57644110275689,43.42355889724311
5522,J. Green,203210,Turnaround Fadeaway shot,0.0,2.0,0.0,34.199880691471094,-34.199880691471094
5523,J. Green,203210,Turnaround Hook Shot,1.0,1.0,100.0,43.842343892424,56.157656107576
5524,J. Green,203210,Turnaround Jump Shot,0.0,1.0,0.0,39.10629512709983,-39.10629512709983
5525,J. Green,1629750,Alley Oop Dunk Shot,3.0,3.0,100.0,87.98424970972546,12.01575029027454
5526,J. Green,1629750,Alley Oop Layup shot,1.0,1.0,100.0,64.09031610879916,35.90968389120084
5527,J. Green,1629750,Cutting Dunk Shot,5.0,5.0,100.0,90.09392817477068,9.906071825229319
5528,J. Green,1629750,Cutting Finger Roll Layup Shot,1.0,1.0,100.0,79.81783739136681,20.182162608633192
5529,J. Green,1629750,Cutting Layup Shot,7.0,12.0,58.333333333333336,70.33553076619971,-12.002197432866375
5530,J. Green,1629750,Driving Dunk Shot,2.0,2.0,100.0,78.87124625983606,21.128753740163944
5531,J. Green,1629750,Driving Finger Roll Layup Shot,0.0,1.0,0.0,62.785599786476254,-62.785599786476254
5532,J. Green,1629750,Driving Floating Bank Jump Shot,1.0,1.0,100.0,49.67574935067332,50.32425064932668
5533,J. Green,1629750,Driving Floating Jump Shot,1.0,4.0,25.0,38.248881327329954,-13.248881327329954
5534,J. Green,1629750,Driving Hook Shot,1.0,1.0,100.0,36.96562291925158,63.03437708074842
5535,J. Green,1629750,Driving Layup Shot,0.0,6.0,0.0,45.01602024096154,-45.01602024096154
5536,J. Green,1629750,Floating Jump shot,1.0,1.0,100.0,40.775771321052716,59.224228678947284
5537,J. Green,1629750,Hook Shot,1.0,2.0,50.0,45.452274267381924,4.547725732618076
5538,J. Green,1629750,Jump Shot,11.0,32.0,34.375,33.64356279966131,0.7314372003386893
5539,J. Green,1629750,Layup Shot,2.0,5.0,40.0,50.050333235610644,-10.050333235610644
5540,J. Green,1629750,Pullup Jump shot,1.0,2.0,50.0,36.23884787401714,13.76115212598286
5541,J. Green,1629750,Putback Dunk Shot,4.0,4.0,100.0,91.18644081655869,8.813559183441313
5542,J. Green,1629750,Putback Layup Shot,2.0,4.0,50.0,65.41013271254658,-15.410132712546584
5543,J. Green,1629750,Running Alley Oop Dunk Shot,3.0,3.0,100.0,89.52230455297939,10.477695447020608
5544,J. Green,1629750,Running Dunk Shot,7.0,7.0,100.0,91.51696398565736,8.483036014342645
5545,J. Green,1629750,Running Jump Shot,1.0,2.0,50.0,35.632052842171824,14.367947157828176
5546,J. Green,1629750,Running Layup Shot,3.0,4.0,75.0,59.5547097295744,15.445290270425602
5547,J. Green,1629750,Running Reverse Layup Shot,0.0,1.0,0.0,66.85028296356421,-66.85028296356421
5548,J. Green,1629750,Tip Layup Shot,3.0,4.0,75.0,48.863007269564854,26.136992730435146
5549,J. Green,1630182,Alley Oop Dunk Shot,1.0,1.0,100.0,87.98424970972546,12.01575029027454
5550,J. Green,1630182,Alley Oop Layup shot,1.0,1.0,100.0,64.09031610879916,35.90968389120084
5551,J. Green,1630182,Cutting Dunk Shot,3.0,4.0,75.0,90.09392817477068,-15.093928174770681
5552,J. Green,1630182,Cutting Finger Roll Layup Shot,1.0,1.0,100.0,79.81783739136681,20.182162608633192
5553,J. Green,1630182,Cutting Layup Shot,7.0,10.0,70.0,70.33553076619971,-0.33553076619971023
5554,J. Green,1630182,Driving Dunk Shot,5.0,5.0,100.0,78.87124625983606,21.128753740163944
5555,J. Green,1630182,Driving Finger Roll Layup Shot,9.0,12.0,75.0,62.785599786476254,12.214400213523746
