player,playerid,subtype,Shots Made,Total Shots,FG%
B. Wesley,1631104,Driving Reverse Layup Shot,1.0,3.0,33.33333333333333
B. Wesley,1631104,Dunk Shot,2.0,2.0,100.0
B. Wesley,1631104,Fadeaway Jump Shot,0.0,3.0,0.0
B. Wesley,1631104,Finger Roll Layup Shot,1.0,1.0,100.0
B. Wesley,1631104,Floating Jump shot,0.0,5.0,0.0
B. Wesley,1631104,Hook Shot,0.0,1.0,0.0
B. Wesley,1631104,Jump Shot,18.0,47.0,38.297872340425535
B. Wesley,1631104,Layup Shot,0.0,2.0,0.0
B. Wesley,1631104,Pullup Jump shot,9.0,42.0,21.428571428571427
B. Wesley,1631104,Putback Layup Shot,1.0,2.0,50.0
B. Wesley,1631104,Running Alley Oop Dunk Shot,0.0,1.0,0.0
B. Wesley,1631104,Running Dunk Shot,4.0,4.0,100.0
B. Wesley,1631104,Running Finger Roll Layup Shot,2.0,2.0,100.0
B. Wesley,1631104,Running Jump Shot,0.0,1.0,0.0
B. Wesley,1631104,Running Layup Shot,3.0,12.0,25.0
B. Wesley,1631104,Running Reverse Layup Shot,3.0,3.0,100.0
B. Wesley,1631104,Step Back Jump shot,1.0,3.0,33.33333333333333
B. Wesley,1631104,Tip Layup Shot,2.0,2.0,100.0
B. Wesley,1631104,Turnaround Fadeaway shot,0.0,2.0,0.0
B. Wesley,1631104,Turnaround Hook Shot,1.0,1.0,100.0
C. Anthony,1630175,Alley Oop Dunk Shot,3.0,3.0,100.0
C. Anthony,1630175,Cutting Dunk Shot,1.0,1.0,100.0
C. Anthony,1630175,Cutting Layup Shot,3.0,3.0,100.0
C. Anthony,1630175,Driving Dunk Shot,0.0,2.0,0.0
C. Anthony,1630175,Driving Finger Roll Layup Shot,12.0,19.0,63.1578947368421
C. Anthony,1630175,Driving Floating Bank Jump Shot,6.0,12.0,50.0
C. Anthony,1630175,Driving Floating Jump Shot,30.0,58.0,51.724137931034484
C. Anthony,1630175,Driving Hook Shot,1.0,2.0,50.0
C. Anthony,1630175,Driving Layup Shot,21.0,55.0,38.18181818181819
C. Anthony,1630175,Driving Reverse Layup Shot,2.0,8.0,25.0
C. Anthony,1630175,Fadeaway Bank shot,0.0,1.0,0.0
C. Anthony,1630175,Fadeaway Jump Shot,3.0,7.0,42.857142857142854
C. Anthony,1630175,Finger Roll Layup Shot,1.0,4.0,25.0
C. Anthony,1630175,Floating Jump shot,4.0,11.0,36.36363636363637
C. Anthony,1630175,Hook Shot,1.0,1.0,100.0
C. Anthony,1630175,Jump Bank Shot,0.0,1.0,0.0
C. Anthony,1630175,Jump Shot,52.0,152.0,34.21052631578947
C. Anthony,1630175,Layup Shot,3.0,4.0,75.0
C. Anthony,1630175,Pullup Jump shot,64.0,139.0,46.043165467625904
C. Anthony,1630175,Putback Layup Shot,3.0,9.0,33.33333333333333
C. Anthony,1630175,Reverse Layup Shot,2.0,4.0,50.0
C. Anthony,1630175,Running Alley Oop Dunk Shot,2.0,2.0,100.0
C. Anthony,1630175,Running Dunk Shot,5.0,6.0,83.33333333333334
C. Anthony,1630175,Running Finger Roll Layup Shot,4.0,6.0,66.66666666666666
C. Anthony,1630175,Running Jump Shot,12.0,15.0,80.0
C. Anthony,1630175,Running Layup Shot,11.0,23.0,47.82608695652174
C. Anthony,1630175,Running Pull-Up Jump Shot,8.0,16.0,50.0
C. Anthony,1630175,Running Reverse Layup Shot,1.0,1.0,100.0
C. Anthony,1630175,Step Back Jump shot,10.0,31.0,32.25806451612903
C. Anthony,1630175,Tip Layup Shot,3.0,4.0,75.0
C. Anthony,1630175,Turnaround Bank shot,1.0,1.0,100.0
C. Anthony,1630175,Turnaround Fadeaway shot,4.0,4.0,100.0
C. Anthony,1630175,Turnaround Jump Shot,4.0,5.0,80.0
C. Bassey,1629646,Alley Oop Dunk Shot,4.0,4.0,100.0
C. Bassey,1629646,Alley Oop Layup shot,2.0,2.0,100.0
C. Bassey,1629646,Cutting Dunk Shot,4.0,4.0,100.0
C. Bassey,1629646,Cutting Layup Shot,10.0,11.0,90.9090909090909
C. Bassey,1629646,Dunk Shot,10.0,11.0,90.9090909090909
C. Bassey,1629646,Floating Jump shot,6.0,16.0,37.5
C. Bassey,1629646,Hook Shot,3.0,8.0,37.5
C. Bassey,1629646,Jump Shot,8.0,17.0,47.05882352941176
C. Bassey,1629646,Layup Shot,7.0,10.0,70.0
C. Bassey,1629646,Pullup Jump shot,3.0,4.0,75.0
C. Bassey,1629646,Putback Dunk Shot,1.0,2.0,50.0
C. Bassey,1629646,Putback Layup Shot,10.0,16.0,62.5
C. Bassey,1629646,Reverse Layup Shot,2.0,3.0,66.66666666666666
C. Bassey,1629646,Running Jump Shot,1.0,1.0,100.0
C. Bassey,1629646,Running Layup Shot,1.0,3.0,33.33333333333333
C. Bassey,1629646,Tip Dunk Shot,3.0,3.0,100.0
C. Bassey,1629646,Tip Layup Shot,10.0,15.0,66.66666666666666
C. Bassey,1629646,Turnaround Bank Hook Shot,0.0,1.0,0.0
C. Bassey,1629646,Turnaround Hook Shot,2.0,4.0,50.0
C. Boucher,1628449,Alley Oop Dunk Shot,6.0,7.0,85.71428571428571
C. Boucher,1628449,Alley Oop Layup shot,1.0,2.0,50.0
C. Boucher,1628449,Cutting Dunk Shot,14.0,16.0,87.5
C. Boucher,1628449,Cutting Finger Roll Layup Shot,0.0,2.0,0.0
C. Boucher,1628449,Cutting Layup Shot,8.0,18.0,44.44444444444444
C. Boucher,1628449,Driving Dunk Shot,0.0,1.0,0.0
C. Boucher,1628449,Driving Finger Roll Layup Shot,5.0,5.0,100.0
C. Boucher,1628449,Driving Floating Bank Jump Shot,2.0,6.0,33.33333333333333
C. Boucher,1628449,Driving Floating Jump Shot,7.0,15.0,46.666666666666664
C. Boucher,1628449,Driving Hook Shot,2.0,6.0,33.33333333333333
C. Boucher,1628449,Driving Layup Shot,1.0,4.0,25.0
C. Boucher,1628449,Driving Reverse Layup Shot,0.0,1.0,0.0
C. Boucher,1628449,Dunk Shot,6.0,8.0,75.0
C. Boucher,1628449,Fadeaway Jump Shot,2.0,6.0,33.33333333333333
C. Boucher,1628449,Floating Jump shot,5.0,8.0,62.5
C. Boucher,1628449,Hook Shot,8.0,11.0,72.72727272727273
C. Boucher,1628449,Jump Bank Shot,0.0,1.0,0.0
C. Boucher,1628449,Jump Shot,58.0,180.0,32.22222222222222
C. Boucher,1628449,Layup Shot,4.0,19.0,21.052631578947366
C. Boucher,1628449,Pullup Jump shot,5.0,12.0,41.66666666666667
C. Boucher,1628449,Putback Dunk Shot,4.0,4.0,100.0
C. Boucher,1628449,Putback Layup Shot,27.0,41.0,65.85365853658537
C. Boucher,1628449,Reverse Dunk Shot,2.0,2.0,100.0
C. Boucher,1628449,Reverse Layup Shot,5.0,9.0,55.55555555555556
C. Boucher,1628449,Running Alley Oop Dunk Shot,4.0,5.0,80.0
C. Boucher,1628449,Running Alley Oop Layup Shot,3.0,3.0,100.0
C. Boucher,1628449,Running Dunk Shot,19.0,21.0,90.47619047619048
C. Boucher,1628449,Running Finger Roll Layup Shot,2.0,3.0,66.66666666666666
C. Boucher,1628449,Running Jump Shot,5.0,13.0,38.46153846153847
C. Boucher,1628449,Running Layup Shot,14.0,21.0,66.66666666666666
C. Boucher,1628449,Running Pull-Up Jump Shot,0.0,1.0,0.0
C. Boucher,1628449,Running Reverse Layup Shot,1.0,1.0,100.0
C. Boucher,1628449,Step Back Jump shot,4.0,7.0,57.14285714285714
C. Boucher,1628449,Tip Dunk Shot,14.0,15.0,93.33333333333333
C. Boucher,1628449,Tip Layup Shot,20.0,48.0,41.66666666666667
C. Boucher,1628449,Turnaround Fadeaway shot,1.0,3.0,33.33333333333333
C. Boucher,1628449,Turnaround Hook Shot,1.0,2.0,50.0
C. Boucher,1628449,Turnaround Jump Shot,1.0,3.0,33.33333333333333
C. Braun,1631128,Alley Oop Dunk Shot,1.0,1.0,100.0
C. Braun,1631128,Alley Oop Layup shot,0.0,1.0,0.0
C. Braun,1631128,Cutting Dunk Shot,10.0,10.0,100.0
C. Braun,1631128,Cutting Layup Shot,8.0,16.0,50.0
C. Braun,1631128,Driving Bank Hook Shot,2.0,2.0,100.0
C. Braun,1631128,Driving Dunk Shot,7.0,8.0,87.5
C. Braun,1631128,Driving Finger Roll Layup Shot,3.0,4.0,75.0
C. Braun,1631128,Driving Floating Bank Jump Shot,2.0,4.0,50.0
C. Braun,1631128,Driving Floating Jump Shot,7.0,17.0,41.17647058823529
C. Braun,1631128,Driving Hook Shot,0.0,4.0,0.0
C. Braun,1631128,Driving Layup Shot,15.0,29.0,51.724137931034484
C. Braun,1631128,Driving Reverse Layup Shot,4.0,6.0,66.66666666666666
C. Braun,1631128,Dunk Shot,1.0,1.0,100.0
C. Braun,1631128,Fadeaway Jump Shot,1.0,2.0,50.0
C. Braun,1631128,Floating Jump shot,0.0,4.0,0.0
C. Braun,1631128,Hook Shot,0.0,1.0,0.0
C. Braun,1631128,Jump Shot,31.0,94.0,32.97872340425532
C. Braun,1631128,Layup Shot,10.0,17.0,58.82352941176471
C. Braun,1631128,Pullup Jump shot,3.0,11.0,27.27272727272727
C. Braun,1631128,Putback Layup Shot,5.0,8.0,62.5
C. Braun,1631128,Reverse Layup Shot,3.0,5.0,60.0
C. Braun,1631128,Running Dunk Shot,15.0,16.0,93.75
C. Braun,1631128,Running Finger Roll Layup Shot,2.0,3.0,66.66666666666666
C. Braun,1631128,Running Jump Shot,1.0,2.0,50.0
C. Braun,1631128,Running Layup Shot,28.0,45.0,62.22222222222222
C. Braun,1631128,Running Reverse Layup Shot,1.0,1.0,100.0
C. Braun,1631128,Step Back Bank Jump Shot,0.0,1.0,0.0
C. Braun,1631128,Step Back Jump shot,4.0,12.0,33.33333333333333
C. Braun,1631128,Tip Dunk Shot,1.0,2.0,50.0
C. Braun,1631128,Tip Layup Shot,1.0,5.0,20.0
C. Braun,1631128,Turnaround Fadeaway Bank Jump Shot,0.0,1.0,0.0
C. Braun,1631128,Turnaround Jump Shot,1.0,1.0,100.0
C. Capela,203991,Alley Oop Dunk Shot,72.0,76.0,94.73684210526315
C. Capela,203991,Alley Oop Layup shot,33.0,46.0,71.73913043478261
C. Capela,203991,Cutting Dunk Shot,27.0,30.0,90.0
C. Capela,203991,Cutting Finger Roll Layup Shot,3.0,4.0,75.0
C. Capela,203991,Cutting Layup Shot,17.0,31.0,54.83870967741935
C. Capela,203991,Driving Bank Hook Shot,1.0,1.0,100.0
C. Capela,203991,Driving Dunk Shot,2.0,2.0,100.0
C. Capela,203991,Driving Hook Shot,6.0,12.0,50.0
C. Capela,203991,Driving Layup Shot,6.0,8.0,75.0
C. Capela,203991,Driving Reverse Layup Shot,2.0,3.0,66.66666666666666
C. Capela,203991,Dunk Shot,25.0,27.0,92.5925925925926
C. Capela,203991,Floating Jump shot,2.0,5.0,40.0
C. Capela,203991,Hook Shot,15.0,45.0,33.33333333333333
C. Capela,203991,Jump Shot,1.0,3.0,33.33333333333333
C. Capela,203991,Layup Shot,30.0,54.0,55.55555555555556
C. Capela,203991,Putback Dunk Shot,7.0,7.0,100.0
C. Capela,203991,Putback Layup Shot,27.0,43.0,62.7906976744186
C. Capela,203991,Reverse Layup Shot,15.0,21.0,71.42857142857143
C. Capela,203991,Running Alley Oop Dunk Shot,9.0,9.0,100.0
C. Capela,203991,Running Dunk Shot,12.0,12.0,100.0
C. Capela,203991,Running Finger Roll Layup Shot,2.0,2.0,100.0
C. Capela,203991,Running Layup Shot,4.0,10.0,40.0
C. Capela,203991,Running Reverse Layup Shot,1.0,1.0,100.0
C. Capela,203991,Tip Dunk Shot,4.0,5.0,80.0
C. Capela,203991,Tip Layup Shot,37.0,88.0,42.04545454545455
C. Capela,203991,Turnaround Bank Hook Shot,1.0,1.0,100.0
C. Capela,203991,Turnaround Hook Shot,14.0,30.0,46.666666666666664
C. Capela,203991,Turnaround Jump Shot,0.0,1.0,0.0
C. Comanche,1628435,Cutting Dunk Shot,0.0,1.0,0.0
C. Comanche,1628435,Jump Shot,2.0,3.0,66.66666666666666
C. Comanche,1628435,Putback Dunk Shot,1.0,1.0,100.0
C. Cunningham,1630595,Cutting Layup Shot,1.0,2.0,50.0
C. Cunningham,1630595,Driving Bank Hook Shot,0.0,1.0,0.0
C. Cunningham,1630595,Driving Dunk Shot,1.0,1.0,100.0
C. Cunningham,1630595,Driving Finger Roll Layup Shot,6.0,7.0,85.71428571428571
C. Cunningham,1630595,Driving Floating Bank Jump Shot,0.0,3.0,0.0
C. Cunningham,1630595,Driving Floating Jump Shot,4.0,6.0,66.66666666666666
C. Cunningham,1630595,Driving Hook Shot,0.0,1.0,0.0
C. Cunningham,1630595,Driving Layup Shot,17.0,37.0,45.94594594594595
C. Cunningham,1630595,Driving Reverse Layup Shot,1.0,3.0,33.33333333333333
C. Cunningham,1630595,Fadeaway Jump Shot,2.0,3.0,66.66666666666666
C. Cunningham,1630595,Floating Jump shot,3.0,6.0,50.0
C. Cunningham,1630595,Jump Bank Shot,0.0,1.0,0.0
C. Cunningham,1630595,Jump Shot,8.0,37.0,21.62162162162162
C. Cunningham,1630595,Layup Shot,2.0,6.0,33.33333333333333
C. Cunningham,1630595,Pullup Jump shot,31.0,76.0,40.78947368421053
C. Cunningham,1630595,Putback Layup Shot,0.0,1.0,0.0
C. Cunningham,1630595,Reverse Layup Shot,1.0,1.0,100.0
C. Cunningham,1630595,Running Dunk Shot,2.0,2.0,100.0
C. Cunningham,1630595,Running Jump Shot,1.0,2.0,50.0
C. Cunningham,1630595,Running Layup Shot,1.0,4.0,25.0
C. Cunningham,1630595,Running Pull-Up Jump Shot,1.0,3.0,33.33333333333333
C. Cunningham,1630595,Step Back Jump shot,8.0,14.0,57.14285714285714
C. Cunningham,1630595,Turnaround Fadeaway shot,2.0,4.0,50.0
C. Cunningham,1630595,Turnaround Hook Shot,0.0,2.0,0.0
C. Cunningham,1630595,Turnaround Jump Shot,1.0,1.0,100.0
C. Duarte,1630537,Alley Oop Layup shot,0.0,1.0,0.0
C. Duarte,1630537,Cutting Finger Roll Layup Shot,5.0,7.0,71.42857142857143
C. Duarte,1630537,Cutting Layup Shot,2.0,2.0,100.0
C. Duarte,1630537,Driving Dunk Shot,4.0,5.0,80.0
C. Duarte,1630537,Driving Finger Roll Layup Shot,4.0,15.0,26.666666666666668
C. Duarte,1630537,Driving Floating Bank Jump Shot,2.0,6.0,33.33333333333333
C. Duarte,1630537,Driving Layup Shot,11.0,26.0,42.30769230769231
C. Duarte,1630537,Driving Reverse Layup Shot,1.0,2.0,50.0
C. Duarte,1630537,Fadeaway Bank shot,0.0,1.0,0.0
C. Duarte,1630537,Fadeaway Jump Shot,8.0,10.0,80.0
C. Duarte,1630537,Finger Roll Layup Shot,2.0,2.0,100.0
C. Duarte,1630537,Floating Jump shot,0.0,3.0,0.0
C. Duarte,1630537,Jump Shot,37.0,105.0,35.23809523809524
C. Duarte,1630537,Layup Shot,0.0,3.0,0.0
C. Duarte,1630537,Pullup Jump shot,20.0,73.0,27.397260273972602
C. Duarte,1630537,Putback Layup Shot,2.0,2.0,100.0
C. Duarte,1630537,Running Finger Roll Layup Shot,2.0,4.0,50.0
C. Duarte,1630537,Running Jump Shot,3.0,11.0,27.27272727272727
C. Duarte,1630537,Running Layup Shot,7.0,11.0,63.63636363636363
C. Duarte,1630537,Running Pull-Up Jump Shot,2.0,8.0,25.0
C. Duarte,1630537,Running Reverse Layup Shot,1.0,2.0,50.0
C. Duarte,1630537,Step Back Bank Jump Shot,0.0,2.0,0.0
C. Duarte,1630537,Step Back Jump shot,7.0,27.0,25.925925925925924
C. Duarte,1630537,Tip Layup Shot,2.0,2.0,100.0
C. Duarte,1630537,Turnaround Fadeaway shot,0.0,2.0,0.0
C. Duarte,1630537,Turnaround Jump Shot,1.0,1.0,100.0
C. Houstan,1631216,Cutting Finger Roll Layup Shot,1.0,1.0,100.0
C. Houstan,1631216,Cutting Layup Shot,4.0,6.0,66.66666666666666
C. Houstan,1631216,Driving Bank Hook Shot,1.0,1.0,100.0
C. Houstan,1631216,Driving Hook Shot,1.0,1.0,100.0
C. Houstan,1631216,Driving Layup Shot,1.0,4.0,25.0
C. Houstan,1631216,Driving Reverse Layup Shot,0.0,2.0,0.0
C. Houstan,1631216,Fadeaway Jump Shot,0.0,1.0,0.0
C. Houstan,1631216,Floating Jump shot,0.0,1.0,0.0
C. Houstan,1631216,Jump Bank Shot,1.0,3.0,33.33333333333333
C. Houstan,1631216,Jump Shot,42.0,127.0,33.07086614173229
C. Houstan,1631216,Layup Shot,0.0,3.0,0.0
C. Houstan,1631216,Pullup Jump shot,3.0,6.0,50.0
C. Houstan,1631216,Putback Layup Shot,4.0,7.0,57.14285714285714
C. Houstan,1631216,Reverse Layup Shot,1.0,1.0,100.0
C. Houstan,1631216,Running Dunk Shot,0.0,1.0,0.0
C. Houstan,1631216,Running Jump Shot,3.0,7.0,42.857142857142854
C. Houstan,1631216,Running Layup Shot,1.0,2.0,50.0
C. Houstan,1631216,Running Reverse Layup Shot,1.0,1.0,100.0
C. Houstan,1631216,Step Back Jump shot,0.0,2.0,0.0
C. Houstan,1631216,Tip Layup Shot,2.0,5.0,40.0
C. Johnson,1629661,Cutting Dunk Shot,2.0,2.0,100.0
C. Johnson,1629661,Cutting Layup Shot,6.0,10.0,60.0
C. Johnson,1629661,Driving Dunk Shot,9.0,12.0,75.0
C. Johnson,1629661,Driving Finger Roll Layup Shot,8.0,10.0,80.0
C. Johnson,1629661,Driving Floating Jump Shot,11.0,30.0,36.666666666666664
C. Johnson,1629661,Driving Layup Shot,19.0,37.0,51.35135135135135
C. Johnson,1629661,Driving Reverse Dunk Shot,1.0,1.0,100.0
C. Johnson,1629661,Driving Reverse Layup Shot,5.0,8.0,62.5
C. Johnson,1629661,Dunk Shot,1.0,1.0,100.0
C. Johnson,1629661,Fadeaway Jump Shot,2.0,5.0,40.0
C. Johnson,1629661,Floating Jump shot,0.0,2.0,0.0
C. Johnson,1629661,Hook Shot,1.0,1.0,100.0
C. Johnson,1629661,Jump Shot,97.0,233.0,41.63090128755365
C. Johnson,1629661,Layup Shot,1.0,1.0,100.0
C. Johnson,1629661,Pullup Jump shot,35.0,82.0,42.68292682926829
C. Johnson,1629661,Putback Layup Shot,4.0,5.0,80.0
C. Johnson,1629661,Running Dunk Shot,10.0,10.0,100.0
C. Johnson,1629661,Running Finger Roll Layup Shot,2.0,3.0,66.66666666666666
C. Johnson,1629661,Running Jump Shot,8.0,23.0,34.78260869565217
C. Johnson,1629661,Running Layup Shot,11.0,17.0,64.70588235294117
C. Johnson,1629661,Running Pull-Up Jump Shot,4.0,6.0,66.66666666666666
C. Johnson,1629661,Running Reverse Layup Shot,0.0,1.0,0.0
C. Johnson,1629661,Step Back Jump shot,5.0,12.0,41.66666666666667
C. Johnson,1629661,Tip Layup Shot,3.0,5.0,60.0
C. Johnson,1629661,Turnaround Fadeaway shot,4.0,6.0,66.66666666666666
C. Johnson,1629661,Turnaround Jump Shot,2.0,6.0,33.33333333333333
C. Jones,1630637,Driving Floating Jump Shot,1.0,2.0,50.0
C. Jones,1630637,Driving Layup Shot,1.0,3.0,33.33333333333333
C. Jones,1630637,Jump Shot,3.0,5.0,60.0
C. Jones,1630637,Pullup Jump shot,0.0,4.0,0.0
C. Jones,1630637,Running Jump Shot,1.0,1.0,100.0
C. Joseph,202709,Driving Finger Roll Layup Shot,3.0,9.0,33.33333333333333
C. Joseph,202709,Driving Floating Bank Jump Shot,5.0,7.0,71.42857142857143
C. Joseph,202709,Driving Floating Jump Shot,15.0,33.0,45.45454545454545
C. Joseph,202709,Driving Layup Shot,16.0,30.0,53.333333333333336
C. Joseph,202709,Fadeaway Jump Shot,6.0,15.0,40.0
C. Joseph,202709,Finger Roll Layup Shot,1.0,1.0,100.0
C. Joseph,202709,Floating Jump shot,1.0,7.0,14.285714285714285
C. Joseph,202709,Hook Shot,0.0,1.0,0.0
C. Joseph,202709,Jump Bank Shot,1.0,1.0,100.0
C. Joseph,202709,Jump Shot,51.0,124.0,41.12903225806452
C. Joseph,202709,Layup Shot,1.0,3.0,33.33333333333333
C. Joseph,202709,Pullup Jump shot,18.0,66.0,27.27272727272727
C. Joseph,202709,Putback Layup Shot,2.0,2.0,100.0
C. Joseph,202709,Reverse Layup Shot,1.0,1.0,100.0
C. Joseph,202709,Running Finger Roll Layup Shot,2.0,2.0,100.0
C. Joseph,202709,Running Jump Shot,2.0,5.0,40.0
C. Joseph,202709,Running Layup Shot,5.0,7.0,71.42857142857143
C. Joseph,202709,Running Pull-Up Jump Shot,1.0,2.0,50.0
C. Joseph,202709,Step Back Jump shot,10.0,22.0,45.45454545454545
C. Joseph,202709,Tip Layup Shot,1.0,2.0,50.0
C. Joseph,202709,Turnaround Bank shot,1.0,1.0,100.0
C. Joseph,202709,Turnaround Fadeaway shot,5.0,6.0,83.33333333333334
C. Joseph,202709,Turnaround Hook Shot,1.0,1.0,100.0
C. Joseph,202709,Turnaround Jump Shot,1.0,3.0,33.33333333333333
C. Kispert,1630557,Cutting Dunk Shot,3.0,3.0,100.0
C. Kispert,1630557,Cutting Finger Roll Layup Shot,3.0,5.0,60.0
C. Kispert,1630557,Cutting Layup Shot,19.0,26.0,73.07692307692307
C. Kispert,1630557,Driving Dunk Shot,0.0,1.0,0.0
C. Kispert,1630557,Driving Finger Roll Layup Shot,4.0,5.0,80.0
C. Kispert,1630557,Driving Floating Bank Jump Shot,5.0,6.0,83.33333333333334
C. Kispert,1630557,Driving Floating Jump Shot,9.0,16.0,56.25
C. Kispert,1630557,Driving Layup Shot,24.0,48.0,50.0
C. Kispert,1630557,Driving Reverse Layup Shot,3.0,3.0,100.0
C. Kispert,1630557,Dunk Shot,1.0,1.0,100.0
C. Kispert,1630557,Fadeaway Jump Shot,1.0,2.0,50.0
C. Kispert,1630557,Floating Jump shot,1.0,4.0,25.0
C. Kispert,1630557,Hook Shot,1.0,1.0,100.0
C. Kispert,1630557,Jump Bank Shot,2.0,2.0,100.0
C. Kispert,1630557,Jump Shot,140.0,330.0,42.42424242424242
C. Kispert,1630557,Layup Shot,6.0,7.0,85.71428571428571
C. Kispert,1630557,Pullup Jump shot,11.0,22.0,50.0
C. Kispert,1630557,Putback Dunk Shot,1.0,1.0,100.0
C. Kispert,1630557,Putback Layup Shot,6.0,11.0,54.54545454545454
C. Kispert,1630557,Reverse Layup Shot,7.0,7.0,100.0
C. Kispert,1630557,Running Alley Oop Dunk Shot,1.0,2.0,50.0
C. Kispert,1630557,Running Dunk Shot,9.0,9.0,100.0
C. Kispert,1630557,Running Finger Roll Layup Shot,1.0,1.0,100.0
C. Kispert,1630557,Running Jump Shot,14.0,32.0,43.75
C. Kispert,1630557,Running Layup Shot,11.0,16.0,68.75
C. Kispert,1630557,Running Pull-Up Jump Shot,1.0,5.0,20.0
C. Kispert,1630557,Running Reverse Layup Shot,0.0,1.0,0.0
C. Kispert,1630557,Step Back Jump shot,4.0,12.0,33.33333333333333
C. Kispert,1630557,Tip Layup Shot,2.0,3.0,66.66666666666666
C. Kispert,1630557,Turnaround Fadeaway shot,0.0,2.0,0.0
C. Kispert,1630557,Turnaround Hook Shot,1.0,1.0,100.0
C. Koloko,1631132,Alley Oop Dunk Shot,8.0,9.0,88.88888888888889
C. Koloko,1631132,Alley Oop Layup shot,3.0,4.0,75.0
C. Koloko,1631132,Cutting Dunk Shot,14.0,21.0,66.66666666666666
C. Koloko,1631132,Cutting Finger Roll Layup Shot,2.0,4.0,50.0
C. Koloko,1631132,Cutting Layup Shot,4.0,8.0,50.0
C. Koloko,1631132,Driving Bank Hook Shot,0.0,1.0,0.0
C. Koloko,1631132,Driving Finger Roll Layup Shot,0.0,1.0,0.0
C. Koloko,1631132,Driving Hook Shot,1.0,2.0,50.0
C. Koloko,1631132,Driving Layup Shot,1.0,5.0,20.0
C. Koloko,1631132,Dunk Shot,2.0,2.0,100.0
C. Koloko,1631132,Floating Jump shot,7.0,14.0,50.0
C. Koloko,1631132,Hook Shot,1.0,4.0,25.0
C. Koloko,1631132,Jump Shot,3.0,15.0,20.0
C. Koloko,1631132,Layup Shot,4.0,15.0,26.666666666666668
C. Koloko,1631132,Putback Dunk Shot,2.0,3.0,66.66666666666666
C. Koloko,1631132,Putback Layup Shot,6.0,10.0,60.0
C. Koloko,1631132,Reverse Layup Shot,2.0,5.0,40.0
C. Koloko,1631132,Running Alley Oop Dunk Shot,1.0,1.0,100.0
C. Koloko,1631132,Running Dunk Shot,3.0,4.0,75.0
C. Koloko,1631132,Running Jump Shot,0.0,1.0,0.0
C. Koloko,1631132,Tip Dunk Shot,6.0,8.0,75.0
C. Koloko,1631132,Tip Layup Shot,2.0,9.0,22.22222222222222
C. Koloko,1631132,Turnaround Hook Shot,0.0,3.0,0.0
C. Koloko,1631132,Turnaround Jump Shot,0.0,1.0,0.0
C. LeVert,1627747,Alley Oop Dunk Shot,1.0,1.0,100.0
C. LeVert,1627747,Cutting Dunk Shot,6.0,7.0,85.71428571428571
C. LeVert,1627747,Cutting Layup Shot,4.0,6.0,66.66666666666666
C. LeVert,1627747,Driving Dunk Shot,5.0,5.0,100.0
C. LeVert,1627747,Driving Finger Roll Layup Shot,9.0,12.0,75.0
C. LeVert,1627747,Driving Floating Bank Jump Shot,7.0,16.0,43.75
C. LeVert,1627747,Driving Floating Jump Shot,18.0,58.0,31.03448275862069
C. LeVert,1627747,Driving Hook Shot,0.0,1.0,0.0
C. LeVert,1627747,Driving Layup Shot,49.0,98.0,50.0
C. LeVert,1627747,Driving Reverse Layup Shot,9.0,15.0,60.0
C. LeVert,1627747,Fadeaway Jump Shot,12.0,34.0,35.294117647058826
C. LeVert,1627747,Floating Jump shot,4.0,9.0,44.44444444444444
C. LeVert,1627747,Jump Bank Shot,1.0,1.0,100.0
C. LeVert,1627747,Jump Shot,95.0,245.0,38.775510204081634
C. LeVert,1627747,Layup Shot,3.0,6.0,50.0
C. LeVert,1627747,Pullup Jump shot,33.0,95.0,34.73684210526316
C. LeVert,1627747,Putback Layup Shot,5.0,9.0,55.55555555555556
C. LeVert,1627747,Reverse Layup Shot,2.0,3.0,66.66666666666666
C. LeVert,1627747,Running Alley Oop Dunk Shot,1.0,1.0,100.0
C. LeVert,1627747,Running Dunk Shot,16.0,17.0,94.11764705882352
C. LeVert,1627747,Running Finger Roll Layup Shot,3.0,3.0,100.0
C. LeVert,1627747,Running Jump Shot,0.0,8.0,0.0
C. LeVert,1627747,Running Layup Shot,18.0,29.0,62.06896551724138
C. LeVert,1627747,Running Pull-Up Jump Shot,3.0,6.0,50.0
C. LeVert,1627747,Running Reverse Layup Shot,1.0,5.0,20.0
C. LeVert,1627747,Step Back Jump shot,35.0,85.0,41.17647058823529
C. LeVert,1627747,Tip Dunk Shot,1.0,1.0,100.0
C. LeVert,1627747,Tip Layup Shot,1.0,4.0,25.0
C. LeVert,1627747,Turnaround Bank shot,0.0,1.0,0.0
C. LeVert,1627747,Turnaround Fadeaway Bank Jump Shot,1.0,2.0,50.0
C. LeVert,1627747,Turnaround Fadeaway shot,2.0,15.0,13.333333333333334
C. LeVert,1627747,Turnaround Hook Shot,0.0,1.0,0.0
C. LeVert,1627747,Turnaround Jump Shot,2.0,6.0,33.33333333333333
C. Martin,1628997,Alley Oop Layup shot,1.0,3.0,33.33333333333333
C. Martin,1628997,Cutting Dunk Shot,7.0,9.0,77.77777777777779
C. Martin,1628997,Cutting Layup Shot,25.0,31.0,80.64516129032258
C. Martin,1628997,Driving Bank Hook Shot,1.0,1.0,100.0
C. Martin,1628997,Driving Dunk Shot,5.0,8.0,62.5
C. Martin,1628997,Driving Finger Roll Layup Shot,12.0,18.0,66.66666666666666
